0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942507068803016,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518516,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098360655737705,0.0,0.0,0.0,0.0,0.0,0.12391573729863693,0.0,0.1176470588235294,0.0,0.08368200836820083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.303951367781155,0.0,0.18248175182481752,0.0,0.12391573729863693,0.09478672985781991,0.0,0.0942507068803016,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.4098360655737705,0.3676470588235294,0.0,0.20325203252032523,0.18248175182481752,0.43227665706051877,0.6195786864931847,0.09478672985781991,0.2352941176470588,0.0942507068803016,0.08368200836820083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098360655737705,0.3676470588235294,0.0,0.20325203252032523,0.36496350364963503,0.0,0.0,0.18957345971563982,0.1176470588235294,0.1885014137606032,0.41841004184100417
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.8620689655172413,0.5555555555555556,0.0,0.0,0.60790273556231,0.0,0.7299270072992701,0.8645533141210375,0.12391573729863693,0.2843601895734597,0.2352941176470588,0.1885014137606032,0.41841004184100417
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.0,0.4098360655737705,0.0,0.303951367781155,0.20325203252032523,1.4598540145985401,0.5763688760806917,0.7434944237918215,0.5687203791469194,0.4705882352941176,0.6597549481621112,0.6694560669456067
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,1.4492753623188406,1.7241379310344827,0.5555555555555556,1.2295081967213115,0.7352941176470588,1.21580547112462,0.6097560975609756,0.5474452554744526,0.2881844380403458,1.1152416356877324,0.37914691943127965,0.5882352941176471,0.7540056550424128,0.502092050209205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127659574468085,0.0,2.898550724637681,0.0,0.0,0.0,0.7352941176470588,1.21580547112462,0.8130081300813009,0.9124087591240875,1.1527377521613833,0.7434944237918215,0.7582938388625593,0.823529411764706,1.1310084825636193,0.8368200836820083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482758620689653,2.127659574468085,0.0,1.4492753623188406,2.586206896551724,1.1111111111111112,2.8688524590163933,1.4705882352941175,1.5197568389057752,1.0162601626016259,1.4598540145985401,1.8731988472622478,0.9913258983890955,1.5165876777251186,1.0588235294117647,1.2252591894439209,1.6736401673640167
