0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18.94303363074811,17.82752902155887,17.756097560975608,15.795328142380422,18.01566579634465,16.722972972972975,19.387755102040817,17.277486910994764,19.0625,18.705035971223023,16.243654822335024,24.242424242424242,19.2,14.864864864864865,17.857142857142858,25.0,33.33333333333333,31.25,10.0,0.0,25.0
0.0,15.78586135895676,14.427860696517413,16.0,15.016685205784205,15.274151436031334,12.33108108108108,12.653061224489795,15.44502617801047,14.6875,16.546762589928058,14.213197969543149,10.606060606060606,20.0,16.216216216216218,16.071428571428573,7.142857142857142,22.22222222222222,6.25,0.0,28.57142857142857,0.0
0.0,12.628689087165409,13.349917081260365,12.195121951219512,12.903225806451612,13.315926892950392,9.628378378378379,14.081632653061224,10.99476439790576,12.1875,13.309352517985612,14.213197969543149,18.939393939393938,9.6,18.91891891891892,10.714285714285714,7.142857142857142,7.4074074074074066,12.5,10.0,14.285714285714285,0.0
0.0,9.67741935483871,10.779436152570481,10.926829268292684,13.236929922135706,12.140992167101828,12.66891891891892,12.040816326530612,11.2565445026178,8.75,11.151079136690647,12.690355329949238,7.575757575757576,10.4,8.108108108108109,8.928571428571429,17.857142857142858,0.0,0.0,10.0,14.285714285714285,25.0
0.0,8.373369938229239,9.78441127694859,9.170731707317072,9.454949944382648,9.26892950391645,13.006756756756758,9.795918367346939,8.115183246073299,11.875,5.755395683453238,8.629441624365482,10.606060606060606,8.799999999999999,9.45945945945946,16.071428571428573,3.571428571428571,3.7037037037037033,18.75,20.0,14.285714285714285,0.0
0.0,7.687028140013727,7.79436152570481,6.731707317073171,8.008898776418242,7.049608355091384,7.094594594594595,6.938775510204081,5.7591623036649215,8.125,8.273381294964029,7.614213197969544,5.303030303030303,5.6000000000000005,4.054054054054054,7.142857142857142,7.142857142857142,14.814814814814813,6.25,0.0,0.0,25.0
0.0,6.314344543582704,5.223880597014925,5.951219512195122,6.229143492769744,7.180156657963447,6.25,6.73469387755102,7.068062827225131,3.75,6.115107913669065,8.121827411167512,6.8181818181818175,4.0,2.7027027027027026,1.7857142857142856,10.714285714285714,0.0,0.0,10.0,0.0,0.0
0.0,4.392587508579273,4.477611940298507,4.975609756097561,5.005561735261402,3.3942558746736298,6.418918918918918,4.489795918367347,6.020942408376963,4.375,3.597122302158273,4.060913705583756,8.333333333333332,3.2,5.405405405405405,5.357142857142857,3.571428571428571,3.7037037037037033,6.25,10.0,14.285714285714285,0.0
0.0,3.568977350720659,3.150912106135987,5.560975609756098,3.337041156840934,4.177545691906006,4.5608108108108105,3.2653061224489797,5.2356020942408374,4.0625,3.597122302158273,3.5532994923857872,0.7575757575757576,3.2,6.756756756756757,5.357142857142857,3.571428571428571,3.7037037037037033,6.25,0.0,14.285714285714285,25.0
