0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.904564315352697,2.848702257860308,2.7690266954070637,2.5913338997451145,2.6815933350689924,2.9889944972486244,2.3722856784234967,2.640010252467,2.803738317757009,3.0946329795186127,2.3724406889827754,2.7695167286245352,2.5979467839932955,2.6393685249136656,2.4257125530624624,3.031465848042978,2.401635155850792,2.9371584699453552,2.0276497695852536,3.265940902021773,2.3529411764705883,0.9009009009009009,0.0,10.526315789473683
0.0,0.0,4.677480196152396,4.557923612576493,4.94113745647488,5.2393089776267345,4.946628482166102,4.289644822411206,5.008158654449605,4.793028322440087,4.8998664886515355,4.933472865899238,5.021124471888203,4.516728624535316,4.5883092394720295,4.834731129748397,4.790782292298363,5.065234075211052,4.803270311701584,5.259562841530055,4.516129032258064,4.043545878693624,4.941176470588235,4.504504504504505,3.3707865168539324,5.263157894736842
0.0,0.0,5.695963787250094,5.971723992403461,6.134969325153374,6.4287737184933444,6.183285602707628,5.9654827413706855,5.673402786494289,6.254004869921825,6.662216288384512,6.069666616833608,6.434839129021775,5.947955390334572,6.390111041273832,5.698075974346325,5.8520315342631894,6.446661550268611,6.5917220235053655,5.8743169398907105,6.082949308755761,5.7542768273716955,5.647058823529412,6.756756756756757,5.617977528089887,5.263157894736842
0.0,0.0,6.789890607317993,7.448828866849547,7.080086221190515,7.0659869725290285,7.315803176256183,7.291145572786394,6.991339274507342,7.048571062411893,7.383177570093458,7.415159216624309,7.312317192070199,7.118959107806691,6.93484181856275,6.561420818944253,6.943602183141298,7.13737528779739,6.949412365866121,9.426229508196721,7.92626728110599,6.842923794712286,6.588235294117648,8.108108108108109,5.617977528089887,15.789473684210526
0.0,0.0,7.544322897019992,7.364422874024055,8.27391808986901,7.618238459359955,7.9015881280916425,7.24112056028014,7.995481360612526,7.740612584903242,7.770360480640854,7.714157572133354,7.507312317192071,7.639405204460966,7.835742719463649,8.164775530340403,8.58095815645846,8.288564850345356,8.431272355646398,7.923497267759563,8.294930875576037,8.398133748055987,8.705882352941176,9.00900900900901,10.112359550561797,15.789473684210526
0.0,0.0,7.846095812900793,7.4066258704368,8.522633062510362,8.156329651656755,8.031762561832856,8.11655827913957,8.296723986444082,8.52236319364347,8.531375166889186,7.714157572133354,7.734806629834254,8.308550185873607,8.548082966687618,8.214109521460285,8.24742268041237,7.367613200306984,8.431272355646398,8.265027322404372,6.63594470046083,8.553654743390357,7.529411764705881,8.558558558558559,4.49438202247191,21.052631578947366
0.0,0.0,8.03470388532629,8.250685798691707,7.51119217376886,7.972245822713113,7.8495183545951575,7.728864432216108,8.522655955817749,8.676150198641547,7.596795727636849,8.581252803109583,7.751056223594411,8.736059479553903,7.772889168238005,8.28811050814011,8.58095815645846,8.326937835763621,8.58456821665815,7.172131147540983,8.940092165898617,6.842923794712286,8.235294117647058,6.306306306306306,11.235955056179774,0.0
0.0,0.0,8.902301018483591,8.58830976999367,8.141270104460288,7.972245822713113,8.135902108825826,7.878939469734868,7.782101167315175,7.791874919902601,7.837116154873164,7.8935565854387795,7.767305817354567,7.527881040892194,7.563377330819192,8.115441539220523,8.156458459672528,8.135072908672294,8.124680633622893,7.240437158469945,6.63594470046083,7.620528771384137,8.470588235294118,11.711711711711711,5.617977528089887,5.263157894736842
0.0,0.0,7.393436439079593,7.491031863262291,7.892555131818936,7.320872274143301,7.9536579015881275,7.466233116558279,7.6691351826283425,7.984108676150199,7.650200267022697,7.729107489908806,7.669808254793631,7.602230483271375,7.647182065786717,7.350764676862358,7.640994542146756,6.753645433614736,7.664793050587634,8.401639344262295,7.373271889400922,5.7542768273716955,6.588235294117648,5.8558558558558556,8.98876404494382,10.526315789473683
0.0,0.0,6.676725763862694,6.60476893859464,6.9308572376057045,6.782781081846502,6.612861234053632,7.403701850925462,7.091753483117862,6.63847238241702,6.4352469959946585,7.190910449992526,6.824829379265518,6.598513011152416,6.620574062434527,7.178095707942772,6.094602789569436,6.523407521105142,6.949412365866121,6.352459016393443,6.267281105990784,9.020217729393467,7.0588235294117645,5.8558558558558556,5.617977528089887,0.0
