0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.008968609865470852,0.04484304932735426,0.08071748878923767,0.07623318385650224,0.06726457399103139,0.08520179372197309,0.08071748878923767,0.08520179372197309,0.04932735426008968,0.07174887892376682,0.06278026905829596,0.04484304932735426,0.06726457399103139,0.05829596412556054,0.03587443946188341,0.026905829596412557,0.013452914798206279,0.013452914798206279,0.02242152466367713,0.004484304932735426,0.0,0.0,0.0,0.0
0.0,0.0,0.02535211267605634,0.059154929577464786,0.05352112676056338,0.0647887323943662,0.09577464788732394,0.0676056338028169,0.09295774647887324,0.10422535211267606,0.09014084507042254,0.061971830985915494,0.056338028169014086,0.05352112676056338,0.04788732394366197,0.028169014084507043,0.022535211267605635,0.03943661971830986,0.016901408450704224,0.0028169014084507044,0.008450704225352112,0.005633802816901409,0.0028169014084507044,0.0,0.0,0.0
0.0,0.0,0.044444444444444446,0.03636363636363636,0.052525252525252523,0.06262626262626263,0.08484848484848485,0.10101010101010101,0.10909090909090909,0.06666666666666667,0.07878787878787878,0.07272727272727272,0.05454545454545454,0.05858585858585859,0.04242424242424243,0.03434343434343434,0.024242424242424242,0.03636363636363636,0.012121212121212121,0.00808080808080808,0.010101010101010102,0.00404040404040404,0.00202020202020202,0.0,0.00202020202020202,0.00202020202020202
0.0,0.0,0.020754716981132074,0.052830188679245285,0.06415094339622641,0.05849056603773585,0.05849056603773585,0.09056603773584905,0.07735849056603773,0.09433962264150944,0.04905660377358491,0.06981132075471698,0.06981132075471698,0.06415094339622641,0.0509433962264151,0.03962264150943396,0.026415094339622643,0.035849056603773584,0.024528301886792454,0.016981132075471698,0.013207547169811321,0.009433962264150943,0.013207547169811321,0.0,0.0,0.0
0.0,0.0,0.04107424960505529,0.04107424960505529,0.05055292259083728,0.061611374407582936,0.09004739336492891,0.08530805687203792,0.09636650868878358,0.07582938388625593,0.07740916271721959,0.061611374407582936,0.0631911532385466,0.06635071090047394,0.04739336492890995,0.030015797788309637,0.03475513428120063,0.020537124802527645,0.01579778830963665,0.01579778830963665,0.01579778830963665,0.004739336492890996,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.0
0.0,0.0,0.024926686217008796,0.04105571847507331,0.06451612903225806,0.08504398826979472,0.08211143695014662,0.09530791788856305,0.0967741935483871,0.07038123167155426,0.06744868035190615,0.07771260997067449,0.06744868035190615,0.030791788856304986,0.05718475073313783,0.04252199413489736,0.024926686217008796,0.017595307917888565,0.01906158357771261,0.008797653958944282,0.011730205278592375,0.011730205278592375,0.001466275659824047,0.001466275659824047,0.0,0.0
0.0,0.0,0.020348837209302327,0.04796511627906977,0.07122093023255814,0.08866279069767442,0.06976744186046512,0.07848837209302326,0.08575581395348837,0.07848837209302326,0.08284883720930232,0.059593023255813955,0.059593023255813955,0.040697674418604654,0.04796511627906977,0.046511627906976744,0.036337209302325583,0.027616279069767442,0.023255813953488372,0.007267441860465116,0.01308139534883721,0.007267441860465116,0.00436046511627907,0.0029069767441860465,0.0,0.0
0.0,0.0,0.027906976744186046,0.03565891472868217,0.08062015503875969,0.05271317829457364,0.09147286821705426,0.10232558139534884,0.08372093023255814,0.08682170542635659,0.06821705426356589,0.07906976744186046,0.04806201550387597,0.05271317829457364,0.05426356589147287,0.04496124031007752,0.023255813953488372,0.018604651162790697,0.013953488372093023,0.017054263565891473,0.009302325581395349,0.0031007751937984496,0.0031007751937984496,0.0031007751937984496,0.0,0.0
0.0,0.0,0.024350649350649352,0.045454545454545456,0.06168831168831169,0.060064935064935064,0.06655844155844155,0.08279220779220779,0.08766233766233766,0.060064935064935064,0.08279220779220779,0.08928571428571429,0.06818181818181818,0.05194805194805195,0.0633116883116883,0.03896103896103896,0.032467532467532464,0.02922077922077922,0.01948051948051948,0.017857142857142856,0.003246753246753247,0.003246753246753247,0.00487012987012987,0.003246753246753247,0.003246753246753247,0.0
0.0,0.0,0.029668411867364748,0.05410122164048865,0.06631762652705062,0.0506108202443281,0.09075043630017451,0.07155322862129145,0.07853403141361257,0.07329842931937172,0.08376963350785341,0.07329842931937172,0.06980802792321117,0.06457242582897033,0.04886561954624782,0.041884816753926704,0.03315881326352531,0.03315881326352531,0.010471204188481676,0.006980802792321117,0.008726003490401396,0.006980802792321117,0.0,0.0,0.0017452006980802793,0.0017452006980802793
