0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19.12378303198887,17.878028404344192,17.705242334322453,15.384615384615385,17.748344370860927,16.695059625212945,19.222903885480573,17.195767195767196,19.047619047619047,18.772563176895307,16.3265306122449,24.615384615384617,19.35483870967742,15.068493150684931,17.857142857142858,25.0,33.33333333333333,31.25,10.0,0.0,25.0
0.0,15.64673157162726,14.536340852130325,16.023738872403563,15.158371040723981,15.496688741721854,12.43611584327087,12.678936605316974,15.608465608465607,14.920634920634921,16.60649819494585,13.77551020408163,10.76923076923077,20.161290322580644,16.43835616438356,16.071428571428573,7.142857142857142,22.22222222222222,6.25,0.0,28.57142857142857,0.0
0.0,12.517385257301807,13.283208020050125,12.363996043521267,13.122171945701359,13.245033112582782,9.369676320272573,14.11042944785276,10.846560846560847,11.428571428571429,13.357400722021662,14.285714285714285,19.230769230769234,9.67741935483871,19.17808219178082,10.714285714285714,7.142857142857142,7.4074074074074066,12.5,10.0,14.285714285714285,0.0
0.0,9.596662030598054,10.693400167084377,10.880316518298715,13.34841628959276,12.05298013245033,12.60647359454855,12.065439672801636,11.11111111111111,8.88888888888889,11.191335740072201,12.755102040816327,6.923076923076923,9.67741935483871,6.8493150684931505,8.928571428571429,17.857142857142858,0.0,0.0,10.0,14.285714285714285,25.0
0.0,8.344923504867872,9.774436090225564,9.099901088031652,9.276018099547512,9.13907284768212,13.1175468483816,9.815950920245399,8.201058201058201,12.063492063492063,5.776173285198556,8.673469387755102,10.0,8.870967741935484,9.58904109589041,16.071428571428573,3.571428571428571,3.7037037037037033,18.75,20.0,14.285714285714285,0.0
0.0,7.719054242002782,7.685881370091896,6.726013847675569,8.031674208144796,7.152317880794702,7.155025553662692,6.952965235173824,5.82010582010582,8.253968253968253,8.303249097472925,7.653061224489796,5.384615384615385,5.64516129032258,4.10958904109589,7.142857142857142,7.142857142857142,14.814814814814813,6.25,0.0,0.0,25.0
0.0,6.397774687065369,5.179615705931495,6.033630069238378,6.334841628959276,7.28476821192053,6.303236797274275,6.748466257668712,7.142857142857142,3.8095238095238098,6.137184115523466,8.16326530612245,6.923076923076923,4.032258064516129,2.73972602739726,1.7857142857142856,10.714285714285714,0.0,0.0,10.0,0.0,0.0
0.0,4.3115438108484,4.511278195488721,5.044510385756676,4.864253393665159,3.443708609271523,6.473594548551959,4.4989775051124745,6.084656084656085,4.444444444444445,3.6101083032490973,4.081632653061225,8.461538461538462,3.225806451612903,5.47945205479452,5.357142857142857,3.571428571428571,3.7037037037037033,6.25,10.0,14.285714285714285,0.0
0.0,3.616133518776078,3.1746031746031744,5.539070227497527,3.3936651583710407,4.105960264900662,4.429301533219761,3.2719836400818,5.026455026455026,3.8095238095238098,3.6101083032490973,3.571428571428571,0.7692307692307693,3.225806451612903,6.8493150684931505,5.357142857142857,3.571428571428571,3.7037037037037033,6.25,0.0,14.285714285714285,25.0
0.0,3.8247566063977745,4.594820384294068,3.066271018793274,4.072398190045249,2.384105960264901,2.72572402044293,2.2494887525562373,3.1746031746031744,2.857142857142857,3.6101083032490973,3.571428571428571,2.307692307692308,3.225806451612903,5.47945205479452,3.571428571428571,0.0,3.7037037037037033,0.0,30.0,0.0,0.0
0.0,2.781641168289291,3.508771929824561,1.1869436201780417,2.262443438914027,2.913907284768212,1.362862010221465,2.2494887525562373,2.6455026455026456,3.492063492063492,3.9711191335740073,1.0204081632653061,0.0,4.032258064516129,0.0,1.7857142857142856,3.571428571428571,0.0,0.0,0.0,0.0,0.0
0.0,2.0166898470097356,1.5037593984962405,1.3847675568743818,1.0180995475113122,1.3245033112582782,2.385008517887564,1.6359918200409,1.8518518518518516,0.9523809523809524,2.888086642599278,1.530612244897959,1.5384615384615385,2.4193548387096775,1.36986301369863,0.0,0.0,0.0,6.25,0.0,0.0,0.0
0.0,1.7385257301808066,1.2531328320802004,1.8793273986152326,1.3574660633484164,1.3245033112582782,1.8739352640545146,1.0224948875255624,1.5873015873015872,1.5873015873015872,1.083032490974729,2.0408163265306123,0.0,2.4193548387096775,2.73972602739726,1.7857142857142856,10.714285714285714,0.0,0.0,0.0,0.0,0.0
0.0,0.764951321279555,0.5847953216374269,0.9891196834817012,1.0180995475113122,1.0596026490066226,0.5110732538330494,1.4314928425357873,1.0582010582010581,1.9047619047619049,0.7220216606498195,1.0204081632653061,0.7692307692307693,0.8064516129032258,1.36986301369863,0.0,0.0,3.7037037037037033,0.0,0.0,0.0,0.0
0.0,0.6954102920723227,0.9189640768588136,0.5934718100890208,0.3393665158371041,0.5298013245033113,1.362862010221465,1.0224948875255624,0.7936507936507936,0.0,0.0,1.0204081632653061,0.7692307692307693,0.8064516129032258,0.0,0.0,0.0,3.7037037037037033,6.25,0.0,0.0,0.0
0.0,0.34770514603616137,0.0835421888053467,0.791295746785361,0.22624434389140274,0.0,0.34071550255536626,0.408997955010225,0.7936507936507936,0.6349206349206349,0.36101083032490977,0.0,0.0,0.8064516129032258,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4172461752433936,0.2506265664160401,0.2967359050445104,0.4524886877828055,0.26490066225165565,0.17035775127768313,0.408997955010225,0.26455026455026454,0.6349206349206349,0.0,0.0,0.7692307692307693,0.0,1.36986301369863,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1670843776106934,0.2967359050445104,0.22624434389140274,0.13245033112582782,0.34071550255536626,0.0,0.7936507936507936,0.6349206349206349,0.0,0.5102040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13908205841446453,0.0835421888053467,0.0,0.0,0.26490066225165565,0.0,0.0,0.0,0.6349206349206349,0.0,0.0,0.7692307692307693,1.6129032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3341687552213868,0.0,0.11312217194570137,0.13245033112582782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.09891196834817012,0.0,0.0,0.34071550255536626,0.2044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
