0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.7380073800738007,0.8902077151335311,0.24691358024691357,0.2044989775051125,0.1976284584980237,0.18018018018018017,0.4934210526315789,0.5059021922428331,0.0,0.5076142131979695,0.18796992481203006,0.6036217303822937,0.8492569002123143,0.8042895442359249,0.9554140127388535,0.4273504273504274,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.941176470588235,0.0,0.8547008547008548,0.0,0.7380073800738007,0.8902077151335311,0.24691358024691357,0.408997955010225,0.9881422924901186,0.9009009009009009,0.8223684210526315,0.6745362563237773,0.17543859649122806,0.338409475465313,0.9398496240601504,0.4024144869215292,1.0615711252653928,0.8042895442359249,0.9554140127388535,1.282051282051282,0.7042253521126761,0.7936507936507936,0.0,0.0
0.0,0.0,0.0,0.0,3.6363636363636362,0.8547008547008548,1.9704433497536946,0.7380073800738007,0.8902077151335311,1.9753086419753085,2.658486707566462,1.5810276679841897,1.4414414414414414,0.9868421052631579,0.8431703204047217,1.4035087719298245,1.015228426395939,2.0676691729323307,1.8108651911468814,1.6985138004246285,0.8042895442359249,1.5923566878980893,1.282051282051282,0.7042253521126761,0.7936507936507936,2.083333333333333,5.0
0.0,0.0,0.0,0.0,1.8181818181818181,0.8547008547008548,4.433497536945813,2.214022140221402,1.7804154302670623,2.4691358024691357,2.658486707566462,3.3596837944664033,2.7027027027027026,3.453947368421053,3.0354131534569984,2.807017543859649,1.5228426395939088,1.6917293233082706,2.414486921529175,2.335456475583864,1.0723860589812333,2.8662420382165608,1.7094017094017095,3.5211267605633805,3.1746031746031744,4.166666666666666,5.0
0.0,0.0,0.0,5.88235294117647,1.8181818181818181,4.273504273504273,4.926108374384237,1.8450184501845017,2.967359050445104,3.950617283950617,3.067484662576687,2.1739130434782608,5.045045045045045,2.302631578947368,3.709949409780776,4.035087719298246,2.199661590524535,4.135338345864661,3.420523138832998,4.670912951167728,1.6085790884718498,2.8662420382165608,2.564102564102564,4.225352112676056,3.968253968253968,4.166666666666666,5.0
0.0,0.0,0.0,2.941176470588235,9.090909090909092,1.7094017094017095,4.433497536945813,2.952029520295203,5.934718100890208,3.7037037037037033,4.9079754601226995,3.7549407114624502,3.783783783783784,3.289473684210526,3.541315345699832,3.508771929824561,5.245346869712352,4.6992481203007515,3.6217303822937628,3.6093418259023355,4.289544235924933,5.7324840764331215,6.41025641025641,6.338028169014084,1.5873015873015872,2.083333333333333,0.0
0.0,0.0,0.0,2.941176470588235,7.2727272727272725,3.418803418803419,5.41871921182266,5.166051660516605,5.637982195845697,5.432098765432099,6.134969325153374,5.7312252964426875,4.1441441441441444,5.592105263157895,4.8903878583473865,4.56140350877193,4.737732656514383,4.887218045112782,5.8350100603621735,5.7324840764331215,4.289544235924933,1.910828025477707,3.418803418803419,3.5211267605633805,7.936507936507936,6.25,5.0
