0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.06060606060606061,0.030303030303030304,0.0,0.030303030303030304,0.0,0.030303030303030304,0.18181818181818182,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.0,0.030303030303030304,0.0
0.0,0.0,0.0,0.01818181818181818,0.0,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.09090909090909091,0.07272727272727272,0.05454545454545454,0.03636363636363636,0.03636363636363636,0.10909090909090909,0.03636363636363636,0.03636363636363636,0.12727272727272726,0.05454545454545454,0.03636363636363636,0.05454545454545454,0.03636363636363636,0.05454545454545454,0.01818181818181818,0.0,0.03636363636363636,0.01818181818181818,0.0
0.0,0.0,0.0,0.0,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.043859649122807015,0.017543859649122806,0.03508771929824561,0.06140350877192982,0.11403508771929824,0.07017543859649122,0.14912280701754385,0.06140350877192982,0.10526315789473684,0.07017543859649122,0.03508771929824561,0.03508771929824561,0.07017543859649122,0.043859649122807015,0.017543859649122806,0.03508771929824561,0.008771929824561403,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.020100502512562814,0.04522613065326633,0.05025125628140704,0.04020100502512563,0.05025125628140704,0.07035175879396985,0.035175879396984924,0.04522613065326633,0.06532663316582915,0.05025125628140704,0.10552763819095477,0.06030150753768844,0.09547738693467336,0.06532663316582915,0.035175879396984924,0.08040201005025126,0.02512562814070352,0.01507537688442211,0.010050251256281407,0.02512562814070352,0.010050251256281407,0.0
0.0,0.0,0.0,0.007407407407407408,0.007407407407407408,0.007407407407407408,0.022222222222222223,0.018518518518518517,0.02962962962962963,0.05185185185185185,0.02962962962962963,0.07037037037037037,0.11481481481481481,0.08518518518518518,0.08888888888888889,0.08518518518518518,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.05925925925925926,0.044444444444444446,0.03333333333333333,0.03333333333333333,0.018518518518518517,0.018518518518518517,0.011111111111111112,0.007407407407407408
0.0,0.0,0.0,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.018018018018018018,0.03003003003003003,0.06006006006006006,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.06906906906906907,0.06906906906906907,0.06306306306306306,0.03903903903903904,0.06606606606606606,0.08108108108108109,0.0990990990990991,0.05105105105105105,0.042042042042042045,0.04804804804804805,0.03003003003003003,0.015015015015015015,0.024024024024024024,0.006006006006006006,0.0
0.0,0.0,0.0,0.0024937655860349127,0.0024937655860349127,0.017456359102244388,0.02493765586034913,0.0399002493765586,0.03740648379052369,0.05486284289276808,0.06733167082294264,0.059850374064837904,0.06234413965087282,0.09226932668329177,0.08478802992518704,0.07231920199501247,0.08977556109725686,0.06982543640897755,0.034912718204488775,0.04987531172069826,0.0399002493765586,0.029925187032418952,0.03740648379052369,0.012468827930174564,0.017456359102244388,0.0,0.0
