0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18.2158452900811,18.188497762340525,18.142154529589085,17.329002674818494,17.32140835503227,18.159740960604427,18.062648961525365,18.227091633466134,17.507723995880536,17.365661861074706,18.278201865988127,17.486033519553075,19.00355871886121,17.56894790602656,16.14654002713704,18.658280922431867,16.9811320754717,18.81188118811881,20.14388489208633,17.46031746031746,18.91891891891892,23.076923076923077,28.57142857142857,100.0
0.0,15.663812170362391,14.98229911161579,15.286371569094081,15.657241115781428,15.340201517038379,14.516999460334592,14.947225059584609,15.179282868525895,15.164778578784757,14.056356487549149,16.45462256149279,15.027932960893855,15.729537366548044,13.789581205311544,16.689280868385346,14.255765199161424,16.352201257861633,10.891089108910892,13.66906474820144,9.523809523809524,13.513513513513514,15.384615384615385,14.285714285714285,0.0
0.0,12.72613849033063,12.811435441854252,13.14453434872283,12.829575850210166,12.702366127023662,13.154344306529953,12.291453864487572,12.788844621513945,12.538619979402677,14.384010484927916,12.510602205258694,12.17877094972067,12.740213523131672,12.870275791624106,13.432835820895523,12.368972746331238,10.062893081761008,12.376237623762377,10.79136690647482,14.285714285714285,2.7027027027027026,0.0,0.0,0.0
0.0,10.37259683547893,10.440184356422415,10.780580675868634,10.909438288116164,11.17400656628552,10.550458715596331,10.657133129043242,10.776892430278885,10.427394438722965,10.288335517693316,11.323155216284988,11.11731843575419,11.316725978647685,9.703779366700715,9.905020352781547,8.385744234800839,10.377358490566039,11.386138613861387,12.23021582733813,9.523809523809524,13.513513513513514,7.6923076923076925,14.285714285714285,0.0
0.0,8.77899393183236,8.857123772627078,9.186101856258924,8.92243026366068,9.124872636703271,8.66162978953049,9.448416751787539,8.884462151394422,9.55200823892894,8.617300131061599,8.142493638676845,9.776536312849162,8.113879003558718,9.908069458631257,11.12618724559023,8.176100628930817,11.949685534591195,12.376237623762377,7.913669064748201,9.523809523809524,10.81081081081081,7.6923076923076925,0.0,0.0
0.0,7.514319741393977,7.721595083828737,7.583690306203396,7.451280091708062,7.381410619268651,7.5013491635186185,7.711950970377937,7.888446215139442,8.007209062821834,7.568807339449542,7.251908396946565,6.759776536312849,6.476868327402135,7.150153217568948,5.970149253731343,8.385744234800839,7.547169811320755,7.425742574257425,7.194244604316546,3.1746031746031744,16.216216216216218,7.6923076923076925,14.285714285714285,0.0
0.0,6.056825270799069,5.884710440184357,5.679834999206727,6.104317921283913,6.158722970678139,6.449001618996222,5.822267620020429,5.577689243027888,5.6385169927909375,6.159895150720838,5.810008481764207,6.312849162011173,5.551601423487544,6.741573033707865,6.512890094979647,6.918238993710692,5.660377358490567,5.445544554455446,5.0359712230215825,6.349206349206349,8.108108108108109,7.6923076923076925,0.0,0.0
0.0,5.194805194805195,5.216752387950037,5.021418372203713,5.3687428353076045,4.9813200498132,5.2887209929843495,5.158324821246169,4.760956175298805,5.046343975283213,4.685452162516382,4.53774385072095,4.357541899441341,5.409252669039146,6.026557711950971,4.613297150610583,4.612159329140461,4.716981132075472,3.9603960396039604,5.755395683453238,6.349206349206349,5.405405405405405,15.384615384615385,0.0,0.0
0.0,3.8450632337095216,4.1880969875091845,3.7521815008726005,3.7925105082155137,4.166194950752859,3.939557474365893,3.915560095335376,3.8844621513944224,4.222451081359424,3.89908256880734,3.604749787955895,4.357541899441341,3.6298932384341636,4.187946884576098,4.613297150610583,4.821802935010482,1.8867924528301887,4.9504950495049505,5.0359712230215825,1.5873015873015872,5.405405405405405,7.6923076923076925,28.57142857142857,0.0
