0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.18450184501845018,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591715976331361,0.0,0.0,0.2985074626865672,0.23255813953488372,0.21008403361344538,0.0,0.16611295681063123,0.0,0.1485884101040119,0.0,0.0,0.46875,0.18450184501845018,0.24096385542168677,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43859649122807015,0.38314176245210724,0.2985074626865672,0.46511627906976744,0.42016806722689076,0.3558718861209964,0.16611295681063123,0.16,0.44576523031203563,0.0,0.48465266558966075,0.3125,0.5535055350553505,0.24096385542168677,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,1.6129032258064515,0.0,0.0,0.591715976331361,0.8771929824561403,0.38314176245210724,0.0,0.6976744186046512,0.42016806722689076,0.5338078291814947,0.4983388704318937,0.8,0.5943536404160475,0.45941807044410415,0.32310177705977383,0.3125,0.36900369003690037,0.24096385542168677,1.5772870662460567,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6129032258064515,1.1904761904761905,0.0,0.591715976331361,0.43859649122807015,1.1494252873563218,0.0,1.3953488372093024,1.050420168067227,0.3558718861209964,0.4983388704318937,0.96,0.5943536404160475,0.9188361408882083,0.6462035541195477,0.46875,1.4760147601476015,0.7228915662650602,1.2618296529968454,0.5291005291005291
0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,1.1904761904761905,0.7575757575757576,0.591715976331361,1.3157894736842104,1.532567049808429,1.1940298507462688,0.46511627906976744,0.8403361344537815,1.0676156583629894,0.9966777408637874,1.6,0.7429420505200593,0.9188361408882083,1.1308562197092082,0.78125,1.2915129151291513,0.7228915662650602,1.8927444794952681,1.0582010582010581
